1,0.553657201577423,0.43411606250353
1,0.866911121474556,0.35924768442874
1,0.67001686889834,0.231662567420627
1,0.550993771550332,0.624034179749716
0,0.158558730452297,-0.0750552119902677
0,0.341546499968293,0.177233096633468
0,0.357165814845405,0.149699369991804
0,0.367364529975983,-0.0177571111332229
0,0.368441269421961,-0.0204141150047068
1,0.740155406946367,0.547093329415662
0,0.249374278171971,0.16844357182649
0,0.404183897163778,0.0443919806689612
1,0.562377240930692,0.821932655879612
1,0.736307693109383,0.552638249928063
0,0.32026034756233,0.15127286060008
0,0.199053235086425,0.216789858090859
1,0.595843052740611,0.302916689581962
1,0.655909006678997,0.464270237962703
1,0.640095732141768,0.60834363908344
0,0.458432718594012,0.2244997441925
1,0.612224940602622,0.26997498506455
0,0.334754833567776,0.116748716872092
0,0.26182979684419,0.184096162266278
0,0.342260082749915,0.180472170908546
0,0.226753077643379,0.00666642775633983
1,0.661299991488488,0.319983939808748
1,0.797110091872999,0.403847629377528
0,0.295927087126351,0.160288857990865
0,0.4064140949312,0.150973913527032
1,0.929014463553274,0.615346625601578
1,0.898957768529169,0.557856425563071
1,0.709898052283614,0.624875317256095
0,0.58742269099467,0.113881447501534
1,0.793360029363498,0.653549546417643
1,0.675659864511117,0.331177702368543
0,0.11587347067565,0.164514104005806
1,0.596767750358232,0.511759210448394
1,0.808728495375879,0.595552063543611
1,0.57395325786336,0.488440462054887
0,0.245589353651045,-0.0565594355435491
0,0.322544513209639,0.242041038656615
0,0.320581181199219,0.169000821527045
0,0.329724656311989,0.00566036581883475
1,0.55025265323338,0.579232113449374
0,0.473299287670276,0.0672554386611926
0,0.257565314743451,0.133396788984633
1,0.667576504915845,0.452028762442852
1,0.631050556037424,0.53607254548534
0,0.203502156064873,0.127701757011858
0,0.160307405026047,0.0682619209604277
0,0.223535414113996,0.131127009100673
0,0.26002470112391,0.131935963433252
1,0.836516664391751,0.615436692078308
0,0.370504435155683,-0.00974259727380164
1,0.731089572514199,0.583630936838929
1,0.591459602797915,0.75449545911477
0,0.323122881872257,0.165995190013943
0,0.279653772936458,0.154355948801457
0,0.216290002294427,0.250091019731383
0,0.231883278233776,0.173657773340081
0,0.26180045046073,0.0941637231017207
1,0.618960010149717,0.504389314356236
1,0.807305739869816,0.47206148822363
0,0.342557632905954,0.144561891912629
1,0.614741025934633,0.556172537245152
1,0.602692075198263,0.66756879332602
1,0.681280628057919,0.433702787356075
0,0.129276739269293,0.180094422862726
1,0.599693152007072,0.635313100300149
1,0.820545490014929,0.558245693734241
0,0.297506938901375,0.0558297615330086
1,0.677007545148048,0.263553039274251
0,0.315068994727825,-0.109949573526805
0,0.37980200043298,0.0809437024091932
0,0.337861514913303,0.154118529810611
1,0.821653517315116,0.497705821151705
0,0.198551660380774,0.0501983765512677
0,0.160434188956069,-0.024409471534834
1,0.759575972086026,0.440116904747984
0,0.384982442726996,0.314011288777962
0,0.278017897742465,-0.0222996913181482
0,0.330906458148058,0.235868884363774
0,0.323301653374148,0.241556345404827
1,0.689234995067549,0.535472100402068
0,0.248577195218917,0.148280533125396
0,0.28290451719265,0.17579158784117
0,0.323293214090898,0.20152230205642
0,0.357641146664814,0.0571612461093799
0,0.368470084200828,0.27672239089428
0,0.234741768773555,0.0820679992893983
0,0.370710750879291,0.23426054779845
0,0.237365315762174,-0.026179296635256
0,0.318734807333479,0.0761132622669041
0,0.404344272755489,0.0939472693877766
1,0.800599987261119,0.395914383284726
1,0.619855478327133,0.674445012297493
1,0.808689686183046,0.420173495146069
0,0.206293258349629,0.168050745152611
0,0.438618312195025,0.0395317071910018
0,0.200551409325693,-0.003090488240814
1,0.740432302672601,0.587483505951348
0,0.434143416401619,0.104423855717362
0,0.325653058951355,0.27431534501566
0,0.251324732442639,0.0568986189221499
1,0.631049605131784,0.514052465158329
0,0.161462051087188,0.168102046039985
1,0.772297392438167,0.620533915160363
0,0.285291551016486,0.123026070117429
0,0.149040417902315,0.124069601308863
1,0.687859336435104,0.676538085979451
0,0.339087545255376,0.230022225769621
1,0.743381088755558,0.599249287417938
0,0.407473637965735,-0.0414816274769809
0,0.35201717972577,0.103207964132173
0,0.346097118457534,0.0597748188770313
0,0.282698226707221,-0.0110429156333232
1,0.668010335441217,0.387202642593097
0,0.38450952485479,0.0379590666658887
1,0.870054694341638,0.441852279139446
1,0.808309123740494,0.333772297902543
1,0.611844529512287,0.45206180379454
0,0.19835324383268,0.0779265136083427
1,0.803311025897642,0.617263345128729
0,0.256562351686756,0.100171703081053
1,0.569606206668784,0.495511160572374
1,0.754156256610798,0.539524453163122
0,0.108474466988578,0.0623514547408571
1,0.61458962318593,0.231715691810077
1,0.751665866411944,0.562750889678303
1,0.682611362350103,0.506503094842865
1,0.645661030341824,0.615991344143956
1,0.772091346544684,0.484125245040918
1,0.762589070269115,0.518043540924441
1,0.601439762964094,0.49713737969618
1,0.681319996745631,0.531226861285741
0,0.393406577710345,0.0425337885627395
1,0.701773231078935,0.611831239547644
0,0.245765742239997,0.183572608288875
1,0.775519629535075,0.574391478187459
0,0.218187592763518,0.205813078578545
1,0.686781091640397,0.420387255028511
1,0.54270968356099,0.425259947091191
0,0.362986026897838,0.190739747767534
0,0.404741865192993,0.14543168553177
1,0.595369352890926,0.53027784403598
1,0.742360272433219,0.442068548311937
0,0.500184635661465,0.376082858381664
0,0.191465352696626,0.0951186112895117
0,0.238644549675106,0.132950303389922
0,0.0845180782283434,0.129966949063966
1,0.679933566332152,0.38988271833698
0,0.403869024758934,0.0117078436606956
0,0.292236230375,0.257052254895936
1,0.729655180695062,0.49955026346118
1,0.58500860455075,0.604616527216369
0,0.288901596739963,-0.0184957323889237
0,0.191208264346263,-0.0453919015111044
0,0.29655156672626,0.0357300624027688
1,0.865977411028105,0.52142831282619
1,0.739231044028777,0.578787598203624
0,0.287130048805314,0.113995053700556
0,0.330371251674045,0.364522130009482
0,0.302792964088143,-0.0713643289936756
0,0.318996044686765,-0.0427337968587357
1,0.451770546653729,0.584706537637863
1,0.644147614269396,0.611076228609868
0,0.189888397032079,0.129603375140131
1,0.691403618325043,0.574785979748298
0,0.291733044991602,0.179671865459584
1,0.702380416143017,0.636892104795227
0,0.244945548584312,0.114852722945018
0,0.423107263424917,0.111761959699604
1,0.704668472123461,0.507899175877814
0,0.474440091026585,0.167515796365845
1,0.733438642676303,0.454254554759252
1,0.599126011893925,0.393603240093456
0,0.206279814070811,0.137192699295575
0,0.409340879934369,0.0679996706896904
0,0.18755287919849,0.0387313020594453
0,0.315193608802019,0.103827712327962
0,0.267853820357418,0.0740432655285392
1,0.542536107150713,0.33094222406837
1,0.587942326139448,0.479352899015882
1,0.667328781223751,0.646722184158283
0,0.272464452767457,0.164375825087324
1,0.701430915388431,0.582843455721477
1,0.754681394278066,0.576780626148266
0,0.235953815395264,0.299753134225526
1,0.682194229176843,0.431805559122974
1,0.407416824073349,0.444788941177351
1,0.693278358484952,0.628003977642485
1,0.730955918256013,0.630626657550479
0,0.391207950977823,0.0546931888650004
0,0.311474016318181,0.0348523456409546
0,0.319523437371639,0.219900892022052
1,0.851284713298312,0.468400882655172
0,0.157170341134581,-0.0222217960223225
0,0.398801108523152,-0.00888163024657389
0,0.205596859955373,0.163575629457598
1,0.706913226488855,0.372286233346582
0,0.184574239746327,0.00904646956975946
1,0.796850136660831,0.367019638597929
0,0.384695367125319,0.12414521426481
0,0.433188368573437,0.0334049727989901
1,0.548073400425154,0.563321617333617
0,0.19836528353936,0.185089079072471
0,0.212915105674083,-0.0902735285651863
0,0.344265211753667,0.304672463613841
0,0.129454810607717,0.0916223202036367
0,0.202401923089264,0.0445277900115699
0,0.215501220109521,0.0379903387742782
0,0.371376300237171,0.0853673290030334
1,0.686966138859565,0.518660943411906
0,0.124247984859333,0.191789332705327
0,0.1582971675604,0.0635796633503534
1,0.861008659517224,0.512059752158821
0,0.325628510799453,0.00137567436265287
0,0.105448887637296,0.147324864573128
1,0.822939942485186,0.565169160051924
1,0.586073111554744,0.342723565905559
1,0.525123803077797,0.429712774654525
0,0.415706132401425,0.0993565132715026
0,0.276047482017984,0.101094906479482
0,0.457884075739212,0.109948938445507
0,0.136715559478833,-0.0467189483012608
1,0.586564812317755,0.46024267572988
1,0.757001843984501,0.481936661284613
0,0.19511826374228,0.073609247494459
0,0.43116516832411,0.138297223947772
0,0.216184987605491,0.236803860480577
0,0.11462871694376,-0.0402819908965341
0,0.228538521977313,-0.0910569296276751
0,0.440133941543465,0.139648602033026
1,0.530107273832375,0.454563608727595
0,0.159717828900988,0.22815423891562
0,0.202149886919422,0.10036820181245
0,0.359452269585799,0.205274508790438
0,0.320383267848332,0.0737969469945842
0,0.40304050987314,0.303875859858977
0,0.309351019505758,0.108422482723802
1,0.698373635255849,0.529363380005177
1,0.776092587126967,0.480980675616453
0,0.361460873219015,0.104184078499205
0,0.281978690808019,0.0333511779716529
0,0.293214477261273,0.0642836050968258
0,0.156323470794523,0.169202979263029
1,0.750486407717026,0.45729375551987
1,0.700360456494114,0.519822564387844
1,0.821631336231309,0.497701099998021
1,0.731480307896354,0.446189792311408
1,0.768221210648034,0.682369033362191
1,0.730175731978846,0.464241906227501
1,0.626634493335175,0.41918020886276
1,0.80957315529232,0.299577433794121
1,0.673699857328516,0.436620674401713
0,0.430652006530358,0.140230804050771
1,0.639356409181986,0.416376841299212
1,0.870131212083756,0.499004391548209
1,0.738770425541535,0.599146090333186
1,0.586003858696222,0.578457824106155
1,0.76008127957246,0.561002359934334
0,0.324847573464208,0.123106882073939
0,0.219993136901242,0.142083227032106
1,0.644595413201267,0.597655523816581
1,0.868070086531541,0.529633434134886
0,0.283291635208736,0.187229219880071
1,0.710191887020461,0.428451194672904
0,0.329750398123444,0.186566182502766
1,0.752931317527238,0.41040733477605
0,0.0613585402676727,0.0777819600103012
0,0.298646034349764,0.0211401077330353
1,0.679836852536181,0.502259396638511
1,1.00041446693389,0.599633810336896
0,0.225307773828165,0.0937824410242536
1,0.647309357069036,0.61981374830141
1,0.789616577554783,0.322792007099226
0,0.0995398921900301,0.159982129992577
0,0.16525316556726,0.0223854227542713
1,0.696793224763428,0.511915993568107
